Ladekurvenmessung
Zeit: 2018_05_03 14.54.24
Info: SHC320, v = 0.614, T = 40, F = 20, h = 461.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
208	-0.001662	0.008528	0.001132	0.002118	-0.000676	0.001132	0.002611
209	0.000803	0.003926	-0.001334	0.004419	0.001625	0.003597	0.006062
210	-0.001991	0.00146	0.003268	0.007542	-0.001005	0.001789	0.002447
211	0.00031	0.007049	0.001132	0.00146	0.003597	0.004583	0.002611
212	-0.004785	0.003433	0.002118	0.009021	-0.004949	0.000639	0.006062
213	0.001625	0.001954	-0.000841	0.002118	-1.9e-05	0.003268	0.001789
214	-0.001334	0.004255	0.003761	0.00409	-0.001827	-0.00232	0.002775
215	-0.002648	0.006227	0.000146	0.004255	-0.000841	-0.001005	0.003104
216	-0.002155	0.003761	0.004419	0.003268	0.002282	-0.001662	0.002447
217	-0.002977	0.003926	0.001132	0.002775	0.000474	-0.000841	0.002447
218	0.001296	0.00146	0.002775	0.002447	0.001789	-0.001005	0.003433
219	0.000803	0.006227	0.000639	0.001954	-0.001334	0.002447	0.00031
220	0.001625	0.002775	-0.006264	0.004419	0.002118	0.001132	0.003926
221	0.000803	0.006391	-0.000347	0.00409	0.00146	0.00294	0.002611
222	0.00146	0.000639	0.001954	0.001625	0.002118	0.003433	0.004748
223	0.000146	-0.000841	-0.000347	0.001296	0.000474	0.001296	0.006391
224	0.003926	0.002118	-0.004128	0.00031	0.003761	0.004912	0.003104
225	0.001789	0.003597	0.00031	-0.000512	-0.000676	0.001954	0.001789
226	-0.001991	0.00294	-0.000512	-0.001169	0.000967	0.001954	0.00672
227	-0.003142	0.002775	0.000967	0.001954	-0.001334	0.003433	-0.000676
228	0.003104	0.002447	0.005569	0.003104	0.003104	0.001789	0.005569
229	0.002118	0.001296	-0.000841	0.001954	-0.001334	0.002775	0.002447
230	-0.002977	0.002611	0.001296	0.002611	0.002282	0.006391	0.003104
231	0.000967	-0.001991	0.004419	0.005241	0.002447	0.006227	0.003268
232	0.00146	0.000474	0.00294	0.00294	-0.001498	0.001954	0.007213
233	-0.001498	0.003104	0.005076	-0.001169	0.002118	0.002118	0.00672
234	0.001132	0.002447	-0.009387	0.00294	0.001954	0.001789	0.005405
235	0.005076	0.002282	0.003761	0.003597	0.000474	0.00031	0.004419
236	0.001132	0.002282	-0.000841	-0.001991	0.002282	0.000967	0.001132
237	0.005405	0.001625	-1.9e-05	0.003926	0.000146	0.002775	0.010829
238	0.002118	0.003104	-1.9e-05	-0.000347	0.00031	0.001296	0.000803
239	0.002611	0.002611	0.002775	-0.001334	0.000146	0.001132	0.002447
240	-0.000676	0.002118	-0.000841	-0.001334	-0.001827	0.001132	0.003597
241	0.000967	-0.000512	0.00031	-0.001169	0.00031	0.002282	-1.9e-05
242	0.003761	0.003104	0.003597	0.003104	0.001132	0.004583	0.000803
243	0.002282	0.000639	0.002118	0.000146	0.002282	-0.001991	0.005898
244	-1.9e-05	0.000803	0.003926	0.000639	-0.00347	0.001954	-0.000841
245	0.000639	0.002775	0.003268	0.003597	0.002611	0.004419	0.003761
246	-0.000512	0.001132	0.002611	0.002282	-0.000841	0.000474	0.004255
247	-0.001005	0.002118	0.002118	0.000639	0.00031	0.003268	0.007542
248	-0.001498	-0.001498	0.003104	0.003761	0.001625	0.001789	-0.005443
249	-0.000512	0.001954	-0.000183	0.000639	0.002282	0.001954	-0.000347
250	0.003433	0.003926	0.005241	0.002775	0.001789	0.001789	0.003597
251	0.001132	0.003104	-0.000183	0.000146	0.002611	0.001132	0.003433
252	0.000639	-0.000512	0.003268	0.005734	0.000474	-0.000347	0.004583
253	-0.000512	0.001789	0.004255	0.002611	0.000474	0.002118	0.002775
254	0.007049	-0.001991	0.003597	0.003268	0.003433	0.000474	0.005405
255	0.002118	0.00146	0.002611	0.003104	-0.00232	0.000803	-0.000347
256	0.006556	0.005734	0.004419	0.00146	0.000639	0.004583	0.004255
257	0.004583	0.001625	-1.9e-05	0.001296	0.00146	0.001954	0.003104
258	0.001296	-0.000512	0.002118	-0.00347	0.001954	0.001789	0.003761
259	0.001789	0.000474	0.002118	0.002118	0.002282	0.001132	0.005569
