Ladekurvenmessung
Zeit: 2018_05_02 10.57.40
Info: Messung der gesamten Kapazität des System (Mit Kugel, Scheibe im Prüfkopf, ohne Last) auf der sauberen Seite (45 Grad gegen Cr Seite)
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
669	0.197501	0.199606
670	0.199475	0.198126
671	0.19806	0.198192
672	0.199245	0.20033
673	0.198126	0.197698
674	0.199277	0.199705
675	0.198422	0.195922
676	0.198192	0.199047
677	0.195231	0.198225
678	0.197007	0.194474
679	0.196349	0.195757
680	0.196777	0.20112
681	0.196251	0.198126
682	0.19602	0.199376
683	0.200166	0.197632
684	0.194968	0.198389
685	0.195889	0.198488
686	0.197303	0.196777
687	0.2001	0.200659
688	0.197501	0.198093
689	0.198685	0.20135
690	0.198751	0.197303
691	0.199804	0.197929
692	0.199146	0.194639
693	0.201218	0.196678
694	0.195461	0.198619
695	0.198488	0.196119
696	0.197698	0.19533
697	0.197567	0.198356
698	0.19885	0.195428
699	0.197007	0.19658
700	0.199508	0.202304
701	0.197665	0.19783
702	0.197073	0.201811
703	0.203587	0.195659
704	0.199442	0.198192
705	0.200199	0.198225
706	0.198817	0.199672
707	0.197205	0.199672
708	0.2001	0.199541
709	0.19931	0.198159
710	0.198192	0.199705
711	0.198652	0.199146
712	0.196415	0.198192
713	0.19908	0.197961
714	0.198093	0.197501
715	0.198159	0.198258
716	0.196843	0.196448
717	0.198817	0.198027
718	0.199606	0.197435
719	0.196284	0.200001
720	0.197139	0.197402
721	0.199573	0.198422
722	0.198323	0.19783
723	0.200922	0.198916
724	0.197402	0.197468
725	0.200067	0.200725
726	0.198521	0.197896
727	0.198455	0.20135
728	0.197402	0.200297
729	0.197501	0.1976
730	0.197271	0.19829
731	0.196152	0.19704
732	0.195428	0.201712
733	0.195856	0.199014
734	0.197994	0.198389
735	0.195198	0.197797
736	0.195099	0.200166
737	0.196119	0.197567
738	0.198422	0.195198
739	0.198093	0.196678
740	0.199573	0.196613
