Ladekurvenmessung
Zeit: 2018_05_03 13.53.46
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18
119	0.00787	-0.001169	0.003926	0.003268	0.002447	0.00672	0.008857	-0.000841	0.001954	-0.007744	0.001625	0.001789	-0.021056	0.010664	0.011815	0.001954	-0.000676	0.040742
120	0.00672	0.000146	0.001789	0.00146	0.001625	0.007377	0.007542	0.000639	0.000639	-0.002813	0.003268	0.002611	-0.021221	0.010007	0.015102	0.002447	0.000639	0.042878
121	0.007377	-0.000676	0.001296	0.003268	0.002775	0.00787	0.008363	0.000639	0.006556	-0.004785	0.003104	-0.000512	-0.022371	0.00935	0.013294	0.003104	-0.000512	0.043536
122	0.002447	0.002447	0.002447	0.001789	0.001296	0.007377	0.008035	-0.001169	0.002775	-0.002977	0.002611	-0.001169	-0.026152	0.010007	0.013294	0.001625	0.00146	0.043536
123	0.000639	-0.002813	0.000639	0.001625	-0.001827	0.009678	0.008363	0.000967	0.000146	-0.013167	0.003104	-0.000676	-0.022864	0.008035	0.008363	0.002775	-0.003635	0.045344
124	0.003433	-0.003799	0.001132	0.001954	0.000146	0.005898	0.00787	0.000803	0.003433	-0.006757	0.004255	-0.001498	-0.026316	0.00672	-0.000512	0.001132	-0.003963	0.048631
125	0.003433	0.003268	0.001132	-0.001991	-0.002648	0.004583	0.008363	0.002118	0.001296	-0.008072	0.003104	-0.001005	-0.027631	0.003926	0.003268	0.002447	-0.005443	0.048138
126	0.003761	0.000639	-0.000841	-0.000183	0.002282	0.010336	0.007542	-0.000512	0.000967	-0.005443	0.003104	0.000146	-0.025658	0.005241	0.004419	0.002118	-0.000347	0.05011
127	0.005898	-0.001169	0.00146	0.003268	-0.001005	0.005569	0.007377	0.004748	0.005569	-0.002484	0.003761	0.000639	-0.023522	0.001954	0.007049	0.002282	-0.002155	0.051754
128	0.000474	-0.001005	0.003433	-0.001827	0.002118	0.003268	0.007049	0.004255	-0.000841	-0.005114	0.003268	0.000639	-0.022207	0.002118	0.007049	0.003104	-0.001169	0.054219
129	0.004583	-0.003635	0.003268	-0.000183	0.003268	0.003761	0.00935	0.002282	0.001625	-0.002155	0.004748	-0.00232	-0.021714	0.001954	0.011158	0.003268	0.000639	0.056191
130	-0.001991	-0.001662	0.001789	-0.002484	0.001296	0.004255	0.005898	0.007542	0.002282	-0.005114	0.003104	-0.001334	-0.018591	0.003268	0.007542	0.00294	0.000146	0.056191
131	0.003104	-0.003635	0.001625	-0.000676	0.001296	0.00294	0.008857	0.003761	0.004912	-0.000676	0.004583	-0.001169	-0.017934	-0.002648	0.007377	0.000474	0.002775	0.0603
132	0.001625	-0.003142	0.001296	-0.003963	0.001954	0.00294	0.009843	0.005734	0.002611	-0.003799	0.002282	-0.000347	-0.017934	-0.002484	0.011651	0.004748	0.001625	0.056684
133	0.004583	-0.000841	-0.001662	-0.003635	0.003433	0.005076	0.00787	0.005734	-1.9e-05	-0.001991	0.002447	-0.003306	-0.016454	-0.00347	0.001789	-0.000347	0.002611	0.057342
134	0.000967	-0.004785	0.002775	-0.001005	-0.000841	0.004255	0.013294	0.008692	-1.9e-05	-0.004456	0.000639	-0.000676	-0.013167	-0.003799	0.000474	0.003433	0.004912	0.056356
135	0.00294	-0.003306	0.002611	-0.003142	0.002118	0.002118	0.010171	0.00672	0.000967	-0.003963	0.005734	-0.006593	-0.010373	-0.005114	0.001296	0.002775	0.005898	0.058492
136	0.000146	-0.002813	0.001296	-0.001827	0.000639	0.002775	0.010007	0.008363	0.000803	-0.003799	0.00031	-0.001334	-0.007744	-0.005607	-0.000183	0.00031	0.000474	0.058328
137	-0.000841	-0.001827	0.00031	-0.001334	0.000803	0.002775	0.007542	0.006062	0.000474	-0.004456	0.003926	-0.003306	-0.011195	-0.006757	0.002447	0.00409	0.003597	0.058657
138	-1.9e-05	-0.002484	0.002611	-0.003963	-0.001005	0.00294	0.012637	0.011322	0.002775	-0.000183	-0.000512	-0.001334	-0.005936	-0.0061	0.003268	0.005734	0.004583	0.052247
139	-0.00232	-0.001498	0.002447	-0.003799	0.00409	0.000803	0.008363	0.011486	0.002611	-0.00232	0.001296	-0.002648	-0.002977	-0.005771	0.002118	0.000474	0.008363	0.053069
140	-0.001498	-0.000512	0.004912	-0.002484	-0.000512	0.00294	0.009514	0.010171	-0.000841	-0.001169	0.00294	-0.005607	-0.005114	-0.004128	0.006556	0.005898	0.011815	0.050768
141	-0.001991	0.005405	0.003761	-0.004456	0.002447	0.002282	0.005898	0.011815	-0.000676	-0.003635	0.002447	-0.004456	-0.001005	-0.002484	0.003597	0.004255	-0.005607	0.050603
142	-0.001169	-1.9e-05	0.003926	-0.001827	-0.002813	0.001132	0.008857	0.00672	0.002118	-1.9e-05	0.002282	-0.005278	-0.001005	-0.005278	0.006556	0.004255	-0.000512	0.049617
143	-0.00232	0.001954	0.001789	-0.003963	0.001789	0.002611	0.006227	0.008035	-0.000347	-0.001827	0.000146	-0.003799	-0.00347	-0.001169	0.007213	0.005076	0.006062	0.045179
144	-1.9e-05	0.001789	0.002775	-0.003963	0.000967	0.003104	0.008692	0.00787	0.002118	-0.000183	0.000146	-0.002155	0.000967	-0.003306	0.007377	0.003104	0.004419	0.043371
145	-0.004128	-0.000512	0.003926	-0.003306	-0.001498	-0.001334	0.006884	0.009185	0.000639	-0.000183	-0.004292	-0.004128	0.002118	-0.00232	0.009514	0.006227	0.009021	0.040084
146	-0.004292	-0.000512	0.003268	-0.001005	0.002611	-0.001005	0.003268	0.007706	0.003761	0.000967	0.000146	-0.005607	0.003104	-0.001827	0.000803	0.003597	0.010829	0.037948
147	-0.005114	0.002447	0.002775	-0.002484	-0.000676	0.000803	0.003761	0.008363	0.002447	-0.001498	-0.002484	-0.001334	0.006556	0.000803	0.002447	0.006062	0.012308	0.035318
148	-0.003963	0.000803	0.001296	-0.001827	-0.000347	0.001625	0.007377	0.005076	-0.000183	0.001296	-1.9e-05	-0.002648	0.002447	0.00409	0.004912	0.002611	0.007377	0.031867
149	-0.005443	0.003761	0.002282	-0.002484	-0.000512	-0.002648	0.007213	0.011322	0.001132	-0.001827	-0.000183	0.000967	0.004419	0.002447	0.007377	0.003926	-0.000347	0.030223
150	-0.003142	0.005734	0.006227	0.001625	-0.000183	0.000146	0.006884	0.009185	0.001954	0.003597	-0.000841	-0.002648	0.005898	0.004912	0.007213	0.001625	-0.001498	0.031373
151	-0.002813	0.004583	0.003268	-0.001827	0.000146	-0.001662	0.004583	0.012801	0.001132	-0.001498	-0.004621	0.001132	0.008363	0.004583	0.008857	0.004748	-0.000512	0.026936
152	-0.002813	0.003761	0.008199	-0.001498	0.000639	-0.000841	0.00409	0.015924	0.001954	0.001789	-0.002155	0.000474	0.004419	0.005405	0.005241	0.00409	-0.000512	0.028086
153	-0.007415	0.007049	0.003761	-0.001991	0.000967	-0.000183	0.004748	0.008692	0.002611	0.003433	-0.003142	-0.000183	0.011979	0.009185	0.001789	0.005405	0.000146	0.024799
154	-0.002648	0.003761	0.005569	0.001132	0.003104	-0.001169	0.002447	0.012472	0.001132	0.002118	-0.003799	-0.000347	0.008199	0.010664	0.008363	0.003268	0.001132	0.021019
155	-0.003306	0.005734	0.006062	-0.000347	0.001625	0.002118	0.004419	0.009185	0.00409	0.002775	-0.003963	0.001296	0.009514	0.011158	0.010664	0.007049	0.00031	0.019704
156	-0.001169	0.004583	0.002282	0.001132	0.005076	-0.005114	0.003761	0.010336	0.000474	0.003926	-0.006593	0.001625	0.010829	0.011158	-0.000512	0.005898	0.001954	0.01954
157	-0.00347	0.006391	0.006391	0.000639	0.001296	0.001296	0.003268	0.010007	0.003597	0.005405	-0.00347	0.002118	0.00935	0.010171	0.00146	0.004419	-0.001169	0.015924
158	-0.00232	0.009514	0.004419	0.001789	0.00409	-0.001334	0.001789	0.008363	0.002447	0.002118	-0.002813	0.005241	0.010993	0.014445	0.001132	0.007377	0.005241	0.016088
159	-0.002813	0.006391	0.003597	0.001954	0.003597	0.000639	0.001296	0.010007	0.003104	0.004583	-0.002155	0.005405	0.009843	0.011979	0.005405	0.006062	0.007049	0.011158
160	-0.004785	0.008857	0.006227	-0.000676	0.002775	-0.002813	-0.001662	0.007377	0.003104	0.002447	0.001625	0.006884	0.008857	0.015102	0.007213	0.00409	0.007049	0.011651
161	-0.00232	0.005734	0.004748	0.003104	0.00409	-0.001662	0.00031	0.006884	0.002447	0.003597	0.00031	0.007049	0.009514	0.016088	0.00935	0.003926	0.008857	0.013459
162	-0.004456	0.007049	0.004255	0.003926	0.005734	-0.000183	-0.001169	0.011651	0.001625	0.003597	-0.001827	0.010336	0.00935	0.014116	0.004255	0.004583	-0.003142	0.010007
163	-0.003635	0.008363	0.006556	0.002118	0.002447	-0.000676	-0.000676	0.001132	0.003597	0.007213	0.000474	0.010664	0.008199	0.015266	0.011486	0.006391	-0.001662	0.011158
164	-0.002648	0.00672	0.003104	0.002282	0.005898	-0.00232	0.000474	0.010336	0.003104	0.003761	-0.001498	0.014773	0.010993	0.016417	0.012637	0.006391	0.004748	0.009185
165	-0.001991	0.006062	0.004748	0.002118	0.005076	-0.000841	-0.002484	0.010993	0.000803	0.005241	-0.001662	0.012801	0.005405	0.016746	0.016581	0.004255	0.004419	0.004255
166	-0.001991	0.006884	0.003761	0.000639	0.007049	0.000803	-0.000512	0.012472	0.001789	0.00146	-0.001169	0.014773	0.00672	0.015431	0.016253	0.002447	0.000967	0.006062
167	0.002447	0.003433	0.00672	0.006391	0.009185	-0.001991	0.000146	0.009678	0.000967	0.003761	-0.001005	0.016746	0.007542	0.014609	0.021019	0.005241	0.002775	0.002775
168	-0.003306	0.006884	0.003926	0.004748	0.007706	0.000146	-0.001827	0.011979	0.000967	0.004419	-0.00232	0.018389	0.005734	0.015266	0.017896	0.003926	-0.000183	0.000474
169	0.00031	0.008199	0.007049	0.006391	0.008528	-0.001005	-0.000841	0.010829	0.00294	0.003104	0.00146	0.019868	0.005898	0.016253	0.017074	0.004748	-0.000183	-0.00347
170	-0.004292	0.007542	0.002775	0.000967	0.008035	0.003926	-0.001005	0.011651	0.002611	0.003104	0.000474	0.02069	0.005076	0.016746	0.023156	0.006556	-0.000512	-0.003963
171	0.000474	0.009514	0.005569	0.00409	0.008035	-0.001498	-0.000676	0.013459	0.000146	0.004255	-0.000512	0.020526	0.004583	0.017239	0.024142	0.004583	-0.000347	-0.007086
172	-0.001827	0.00787	0.006884	0.004419	0.007377	0.000967	-0.000841	0.010336	0.002118	0.000803	-0.000347	0.023484	0.003926	0.018061	0.026114	0.004912	-0.000183	-0.007579
173	-0.00347	0.009021	0.005241	0.004419	0.005569	0.000639	-0.003799	0.009843	-0.001827	0.002775	0.002118	0.021348	0.002775	0.017403	0.025457	0.004255	-0.000183	-0.010538
174	-0.003799	0.005076	0.006062	0.005076	0.004419	0.00294	-0.001498	0.00935	-0.000841	0.007213	0.002447	0.022827	0.001954	0.017567	0.027593	0.006556	-0.000183	-0.015304
175	-0.001991	0.007706	0.004912	0.002775	0.009021	0.000146	-0.001827	0.00672	0.00031	0.006227	0.004255	0.024635	-0.002813	0.021512	0.027265	0.010007	-0.000183	-0.01366
176	-0.002155	0.008692	0.004583	0.002611	0.006884	-1.9e-05	-0.001169	0.007049	0.002447	0.006556	0.000474	0.023484	0.00031	0.024799	0.026278	0.004255	-0.000347	-0.02007
177	-0.00347	0.007377	0.005241	0.003597	0.006556	0.003761	-0.001991	0.007377	-0.000512	0.00409	0.003104	0.026114	-0.003799	0.019047	0.028086	0.005898	-0.000512	-0.021878
178	0.000967	0.005569	0.006062	0.00672	0.009843	-0.001498	0.000474	0.011651	0.003104	0.005734	0.004748	0.023156	-0.003963	0.01954	0.029072	0.007377	-0.000347	-0.023522
179	-0.003799	0.008528	0.006062	0.005898	0.008363	0.003761	-0.002977	0.009514	0.003926	0.002611	0.000146	0.025621	-0.003635	0.020197	0.030059	0.006227	-0.000676	-0.027138
180	-0.005443	0.005076	0.010007	0.004912	0.004912	0.002447	-0.003306	0.010336	0.004419	0.004912	0.004583	0.025457	-0.004128	0.022169	0.031867	0.004419	-0.000183	-0.02911
181	-0.004456	0.006391	0.004748	0.003597	0.008857	0.003761	-0.000676	0.00787	0.006391	0.003268	0.001296	0.0271	-0.004785	0.022663	0.031373	0.006062	-0.000512	-0.028781
182	-0.002813	0.007706	0.006556	0.006062	0.005405	0.00146	-0.001827	0.004583	0.004419	0.00294	0.000474	0.025785	-0.006264	0.023649	0.031702	0.003104	-0.000676	-0.031411
183	-0.004949	0.001625	0.004912	0.003268	0.005405	0.001954	-0.001827	0.008692	0.002775	0.003926	-0.001005	0.025785	-0.005443	0.021348	0.030387	0.004748	-0.000347	-0.02911
184	-0.001662	0.001132	0.008857	0.009021	0.008035	0.001132	-0.001662	0.007049	0.000474	0.004912	0.003597	0.023156	-0.006922	0.021348	0.028744	0.003761	-0.000183	-0.034205
185	-0.002648	0.000146	0.009514	0.004912	0.003761	0.003104	-0.00232	0.010336	0.000967	0.002282	0.001954	0.022334	-0.007908	0.024799	0.029566	0.005405	-0.000183	-0.036177
186	-0.001005	0.000967	0.009021	0.007213	0.008035	0.002447	-0.000512	0.004583	0.003268	0.001296	0.001296	0.020855	-0.008401	0.02595	0.031867	0.004255	-0.000347	-0.03289
187	-0.00347	-0.000512	0.008363	0.006556	0.004748	0.004419	0.003268	0.00787	0.002118	-0.001005	-0.000183	0.017567	-0.007086	0.023156	0.032031	0.007049	-0.000512	-0.03667
188	0.000146	-0.000676	0.009843	0.007213	0.004912	0.003761	0.001132	0.008692	0.003597	0.002611	0.000146	0.016581	-0.004128	0.026936	0.030552	0.003433	-0.000512	-0.038643
189	-0.000676	-0.002813	0.0105	0.009514	0.007377	0.002775	-0.000347	0.008363	0.001625	0.00294	-0.002813	0.01428	-0.004621	0.027922	0.030387	0.010007	-0.000512	-0.041765
190	0.000146	0.002118	0.009678	0.007213	0.005076	0.005241	-0.00232	0.004255	0.001954	0.002611	-0.000347	0.013952	-0.003142	0.030552	0.029072	0.008692	-0.000512	-0.041272
191	-0.001991	-0.003142	0.010336	0.008363	0.00409	0.007706	-0.002484	0.006062	0.003926	0.001296	0.001296	0.016253	-0.001498	0.030716	0.029894	0.008692	-0.000347	-0.043409
192	-0.000347	-0.002813	0.005076	0.008035	0.006227	0.007377	0.00031	0.007706	0.003104	0.005241	0.000967	0.013952	-0.004292	0.031373	0.029401	0.000146	-0.000512	-0.042752
193	-0.001169	-0.00232	0.010007	0.005734	0.004419	0.003433	-0.001991	0.004583	0.00787	0.00146	0.001296	0.013623	-0.004621	0.031045	0.031209	-0.008565	-0.000347	-0.046039
194	-0.001498	-0.005114	0.007213	0.008363	0.004419	0.00409	-0.002813	0.007213	0.002447	0.002447	-0.000347	0.014938	-0.004292	0.032195	0.029072	-0.008565	-0.000512	-0.045874
195	-0.001991	-0.004128	0.006884	0.006884	0.002611	0.005734	-0.001005	0.007213	0.006884	0.00672	0.004583	0.010171	-0.003799	0.034003	0.031373	-0.001991	-0.000183	-0.044724
196	-0.003142	-0.001498	0.0105	0.006556	0.003104	0.007049	-0.004128	0.008528	0.007377	0.00146	0.000639	0.000639	-0.000841	0.034825	0.032031	-0.004621	-0.000183	-0.044724
197	0.000474	-0.00232	0.007213	0.008035	0.005405	0.005734	-0.000512	0.009021	0.00935	0.00146	0.003433	-1.9e-05	-0.004785	0.03614	0.031538	0.007377	-0.000676	-0.044888
198	0.000146	0.000803	0.005241	0.005898	0.008363	0.005076	-0.000183	0.005241	0.009021	0.002775	0.00031	0.00031	-0.001334	0.033839	0.027922	0.015431	-0.000676	-0.042916
199	0.00146	-0.00232	0.007542	0.009021	0.008199	0.00409	0.000146	0.005076	0.005405	0.002447	0.003268	-0.000841	-0.006593	0.032688	0.026771	0.01691	-0.000676	-0.043409
200	0.000474	-0.001991	0.006556	0.010171	0.006391	0.005241	0.000967	0.007049	0.006391	0.002118	-0.000183	0.001132	-0.001991	0.035811	0.025621	0.021676	-0.000512	-0.044066
201	0.001789	0.000146	0.008692	0.009843	0.00672	0.003268	-0.000676	0.004419	0.008035	0.007706	0.002775	-0.004292	-0.004456	0.036797	0.022991	0.020033	-0.001005	-0.04193
202	-1.9e-05	-0.002813	0.008035	0.00672	0.003926	0.005241	0.002118	0.009514	0.006884	0.003104	0.000967	0.001296	-0.001169	0.038112	0.021512	0.021348	-0.000841	-0.044888
203	0.003268	0.000639	0.00787	0.00787	0.004255	0.001789	-0.002813	0.008363	0.007706	0.00294	0.005898	-0.001498	-0.002813	0.039427	0.02069	0.001296	-0.000676	-0.041765
204	0.004912	0.00146	0.008363	0.008692	0.00294	0.003268	0.002118	0.008363	0.009185	0.00294	0.000967	-1.9e-05	0.000967	0.038769	0.018554	-0.001827	-0.000347	-0.046203
205	0.004583	0.002447	0.009185	0.00672	0.003926	0.004255	0.000146	0.007213	0.005405	0.002611	0.003597	0.003597	-0.00232	0.035975	0.018061	0.005898	-0.000676	-0.039958
206	0.005241	0.001132	0.008035	0.007706	0.002775	0.004419	0.002282	0.007377	0.006391	0.005405	0.005569	-0.004621	0.000803	0.037455	0.019704	0.011322	-0.000512	-0.038643
207	0.003433	0.001132	0.005569	0.006062	0.004912	0.003433	-0.000841	0.005898	0.007377	0.005076	0.006062	0.001296	0.000474	0.041892	0.01313	0.015266	-0.000676	-0.038971
208	0.004583	0.001296	0.004912	0.005076	0.002775	0.003597	0.000474	0.00672	0.009185	0.002447	0.006884	-0.000183	-0.001334	0.038605	0.012801	0.013952	-0.000676	-0.036999
209	0.003104	0.00294	0.005898	0.00672	0.002447	0.003268	0.00294	0.003597	0.008528	0.007049	0.005898	-0.000183	-0.000347	0.039098	0.008528	0.014445	-0.000841	-0.038643
210	0.002447	0.000639	0.005076	0.007542	0.000474	0.003104	0.002611	0.004419	0.009185	0.009021	0.006227	-1.9e-05	-0.000512	0.036962	0.007049	0.016088	-0.000676	-0.038971
211	0.007049	0.001789	0.004748	0.006062	0.002447	0.002775	0.003104	0.004912	0.007213	0.007542	0.005569	-0.001005	0.002282	0.03351	0.004255	0.014938	-0.000841	-0.034041
212	0.000803	0.00146	0.006884	0.003597	-0.001827	0.003433	0.003268	0.004583	0.0105	0.008035	0.009843	-0.004456	0.000639	0.033346	0.007706	0.013459	-0.001005	-0.035356
213	0.001625	0.002611	0.003268	0.004419	0.001625	-0.001498	-0.000841	0.008035	0.010007	0.004419	0.006391	-0.001662	0.003926	0.031538	0.002447	0.015595	-0.000676	-0.033876
214	0.006556	0.000803	0.004748	0.007542	0.001954	0.001296	0.002282	0.009185	0.0105	0.007377	0.009185	-0.002813	0.002611	0.028744	0.005898	0.01954	-0.000841	-0.03174
215	-0.000841	0.003104	0.006556	0.003268	0.001132	-0.001498	0.000146	0.004583	0.012308	0.006062	0.009514	-0.005278	0.003433	0.026114	0.001625	0.014116	-0.000841	-0.033876
216	0.004748	-0.002813	0.004912	0.003926	0.000474	-0.001334	0.00409	0.005405	0.008528	0.005076	0.010007	-0.005114	0.000639	0.022498	-0.001005	0.014445	-0.000676	-0.02911
217	0.00146	-0.001005	0.005241	0.003268	0.000803	-0.000676	0.001296	0.006227	0.008035	0.007049	0.012308	-0.007415	0.005241	0.019868	-0.000183	0.018389	-0.001005	-0.03026
218	0.003268	-0.001169	0.005405	0.004912	0.001132	-0.001169	0.001132	0.006062	0.009678	0.011651	0.012472	-0.008237	0.006227	0.017896	-0.001169	0.015266	-0.000512	-0.027302
219	0.004255	0.00031	0.003926	0.003597	-0.000512	0.00294	0.004583	0.010336	0.009843	0.003597	-0.000841	-0.007415	0.009021	0.017896	-0.004128	0.018225	-0.001005	-0.027631
220	0.005898	0.001296	0.001132	0.00409	0.003268	-0.001498	0.003597	0.004748	0.008035	0.007213	-0.029932	-0.007744	0.009185	0.016417	-0.005114	0.015595	-0.000841	-0.028453
221	0.005898	0.00146	0.003104	0.004748	-1.9e-05	-1.9e-05	0.005569	0.006391	0.008199	0.00672	-0.02911	-0.008565	0.01313	0.015924	-0.005278	0.016088	-0.001169	-0.023193
222	0.007213	0.000803	0.006062	0.002775	0.001625	-1.9e-05	0.005405	0.003433	0.006062	0.005898	-0.025658	-0.009387	0.010664	0.011651	-0.005443	0.018225	-0.000347	-0.025987
223	0.007706	0.003926	0.005734	0.003761	-0.000183	0.000967	0.003433	0.00409	0.012144	0.010336	-0.023029	-0.008237	0.015102	0.011322	-0.007579	0.018882	-0.000841	-0.025823
224	0.005076	0.004419	0.003926	0.004255	-0.000347	-0.001005	0.00409	0.003926	0.006062	0.009185	-0.022371	-0.006264	0.017403	0.010664	-0.007415	0.018225	-0.004785	-0.022043
225	0.004583	-0.000183	0.006062	-0.002155	-0.001991	0.002775	0.003926	0.003761	0.008363	0.006391	-0.014153	-0.009058	0.01313	0.00672	-0.003799	0.022498	-0.006264	-0.023357
226	0.005241	0.004912	0.001132	0.002611	0.001954	-0.003799	0.005569	0.002447	0.010664	0.005241	-0.014318	-0.008072	0.016088	0.007377	-0.005114	0.019704	-0.008565	-0.025001
227	0.005076	-1.9e-05	0.00294	-1.9e-05	0.000474	-1.9e-05	0.003761	0.003597	0.010664	0.007706	-0.011688	-0.009058	0.015924	0.00409	-0.006757	0.018389	-0.012346	-0.022207
228	0.005898	0.003104	0.003597	-0.000676	0.001954	-0.000512	0.003104	0.00672	0.00935	0.005898	-0.010209	-0.008565	0.017567	0.003761	-0.006757	0.018389	-0.00988	-0.020892
229	0.003433	0.000803	0.006062	-0.000183	-0.002484	-0.000676	0.004912	0.004748	0.008528	0.006227	-0.007415	-0.007415	0.01691	0.000474	-0.004456	0.019868	-0.018427	-0.02155
230	0.002118	-1.9e-05	-0.001827	-0.001169	0.000474	-0.001991	0.001132	0.007706	0.008857	0.006391	-0.007579	-0.008894	0.015431	-0.000512	-0.00873	0.019868	-0.007744	-0.018755
231	0.004912	-0.002155	0.002118	0.000803	0.000146	-0.001827	0.005076	0.004419	0.008528	0.00672	-0.005278	-0.002155	0.018718	-0.003142	-0.009223	0.020526	-0.008072	-0.020235
232	0.005405	-0.001498	0.000474	0.001789	-1.9e-05	-0.001827	0.004255	0.00409	0.001789	0.005569	-0.005936	-0.000512	0.020033	-0.001005	-0.009551	0.020033	-0.007744	-0.018262
233	0.004255	-0.003635	-0.000347	0.000146	0.000639	-0.004292	0.003926	0.004255	0.005898	0.006884	-0.00347	-0.002648	0.019375	-0.009058	-0.010538	0.024964	-0.008565	-0.018262
234	0.00409	-0.005114	0.002775	0.000967	-0.001005	-0.001991	0.004748	0.008528	0.008363	0.005898	-0.004128	0.00409	0.020855	-0.010373	-0.009387	0.027758	-0.011524	-0.017276
235	0.005569	-0.00232	0.002282	0.000639	0.000474	-0.001498	0.005405	0.002611	0.004912	0.005241	0.00031	0.000146	0.025292	-0.013003	-0.012181	0.023977	-0.013003	-0.015797
236	0.005241	-0.003963	0.002282	-0.000841	-0.001827	-0.001169	0.005076	0.003926	0.005405	0.001132	-0.003963	0.001789	0.023484	-0.012017	-0.010373	0.027758	-0.011688	-0.015633
237	0.006556	-0.003963	0.001625	0.003433	-0.000183	-0.001334	0.004912	0.003597	0.003597	0.003597	0.000803	0.002118	0.023649	-0.01366	-0.012346	0.02595	-0.01366	-0.014153
238	0.006556	-0.005771	-0.001827	-0.001991	-0.002484	-0.00232	0.003761	0.003761	0.002775	0.003597	-0.003635	0.004748	0.025128	-0.01629	-0.014318	0.0271	-0.015304	-0.011688
239	0.00935	-0.006264	0.001132	-0.000183	-0.00232	-0.00347	0.004255	0.003104	0.001625	0.001625	-0.001498	0.001132	0.023484	-0.018098	-0.014153	0.027922	-0.013003	-0.010538
240	0.003433	-0.007744	0.002775	-0.000347	-0.00232	-0.002484	0.001954	0.000474	0.003926	0.007542	-0.001498	0.000474	0.026443	-0.014318	-0.013003	0.026771	-0.013989	-0.012674
241	0.008528	-0.007579	-0.000676	0.001296	-0.000183	-0.003635	0.003761	0.002118	0.002282	0.003104	0.001132	0.000803	0.022827	-0.017441	-0.017934	0.028744	-0.012674	-0.007744
242	0.005569	-0.010209	0.000146	-0.001005	-0.00347	-0.000676	0.005734	0.001954	0.00031	0.004583	0.005076	-0.004292	0.022498	-0.021221	-0.015468	0.028579	-0.012181	-0.01514
243	0.006062	-0.006922	-0.000512	-0.000347	-0.001662	0.001789	0.005569	0.000146	0.002611	0.003433	0.001296	0.001296	0.022827	-0.015633	-0.018427	0.003104	-0.010702	-0.012346
244	0.009514	-0.011688	-0.000347	-0.003799	-0.003306	-0.005771	0.007213	0.003104	0.004748	0.003926	0.001954	-0.001169	0.022334	-0.019577	-0.017441	0.00672	-0.013496	-0.013825
245	0.003597	-0.008237	-0.002155	-0.003963	-0.003799	-0.001005	0.003761	0.001789	0.000146	0.004748	0.004748	-0.000183	0.020526	-0.018591	-0.015797	0.006227	-0.011195	-0.012346
246	0.008528	-0.008401	-0.003142	-0.00232	-0.002155	0.000146	0.006062	0.00031	0.002447	0.001954	0.005076	-0.00347	0.022334	-0.019084	-0.017769	0.006062	-0.013003	-0.010702
247	0.002118	-0.00873	-0.002155	-0.001334	-0.004621	-0.000183	0.004583	0.003433	0.001789	0.004419	0.005241	-0.001005	0.018882	-0.011852	-0.01892	0.012472	-0.013167	-0.010045
248	0.00672	-0.019413	-0.004128	-1.9e-05	-0.00347	0.00294	0.00409	0.002118	0.006884	0.00672	0.007213	-0.001005	0.01691	-0.001498	-0.018591	0.006391	-0.011852	-0.009716
249	0.001954	-0.011688	-0.001005	-0.001662	-0.005771	0.000474	0.007213	0.002447	-0.000183	0.00146	0.008528	0.000639	0.017239	-0.00232	-0.02155	0.014116	-0.00873	-0.007908
250	0.005734	-0.009551	-0.001991	-0.002648	-0.004949	0.000967	0.005898	0.000967	0.000967	0.006062	0.008692	-0.00347	0.01576	-0.004292	-0.022043	0.012801	-0.009387	-0.007579
251	0.004583	-0.010538	-0.008072	-0.000183	-0.004292	0.001954	0.008199	0.004255	0.001296	0.003926	0.008363	-0.001827	0.014445	-0.000676	-0.022043	0.014938	-0.004128	-0.008237
252	0.007706	-0.009716	-0.001334	-0.000347	-0.000512	-1.9e-05	0.009021	0.000967	0.001296	0.004912	0.007542	-0.003142	0.013787	-0.002813	-0.024508	0.016417	-0.00873	-0.007086
253	0.005734	-0.007415	-0.001991	-0.003799	-0.002648	0.003268	0.007213	0.002775	-0.002813	0.004748	0.009185	-0.001827	0.013952	-0.001498	-0.025658	0.017239	-0.004292	-0.009387
254	0.010664	-0.00873	0.000474	-1.9e-05	0.000146	0.002118	0.008199	0.000967	-0.001991	0.005076	0.008857	-0.001169	0.010171	-0.00232	-0.026645	0.021019	-0.005443	-0.008894
255	0.007049	-0.009716	-0.001662	-0.005443	0.000639	0.001789	0.009678	0.002282	0.001296	0.005405	0.005076	-0.002813	0.01576	-0.001662	-0.027138	0.023484	-0.00873	-0.006593
256	0.006227	-0.005607	0.000639	-1.9e-05	-0.003142	0.003597	0.005734	0.001625	-0.002648	0.007542	0.009021	-0.003306	0.008528	-0.001498	-0.028946	0.022169	-0.005771	-0.004128
257	0.005405	-0.007086	0.002118	-0.002155	-0.001498	0.004419	0.006391	0.00146	0.001296	0.005241	0.008363	-0.004128	0.01313	-0.002155	-0.027631	0.025292	-0.00873	-0.005936
