+3.00038E-11,+1.32883E+00,+0,+0
+3.24158E-11,+8.69704E-01,+0,+0
+2.49594E-12,+1.96187E-01,+0,+0
+3.98033E-11,+1.99513E+03,+0,+0
+2.39895E-11,+3.31141E+02,+0,+0
+2.68773E-11,+2.95040E+01,+0,+0
+2.74751E-11,+1.44441E+01,+0,+0
+2.86055E-11,+5.53599E+00,+0,+0
+2.88814E-11,+3.41686E+00,+0,+0
+2.91070E-11,+2.71227E+00,+0,+0
+3.00313E-11,+1.33244E+00,+0,+0
+3.24099E-11,+8.68758E-01,+0,+0
+2.49621E-12,+1.96369E-01,+0,+0
+3.72473E-11,+2.13191E+03,+0,+0
+2.09168E-11,+3.79876E+02,+0,+0
+2.69428E-11,+2.94287E+01,+0,+0
+2.80177E-11,+1.41537E+01,+0,+0
+2.84832E-11,+5.55551E+00,+0,+0
+2.88937E-11,+3.41783E+00,+0,+0
+2.90918E-11,+2.71214E+00,+0,+0
+3.00276E-11,+1.32867E+00,+0,+0
+3.24794E-11,+8.69567E-01,+0,+0
+2.49359E-12,+2.02281E-01,+0,+0
+3.58984E-11,+2.21211E+03,+0,+0
+2.14488E-11,+3.70341E+02,+0,+0
+2.68561E-11,+2.95226E+01,+0,+0
+2.80435E-11,+1.41633E+01,+0,+0
+2.84961E-11,+5.55887E+00,+0,+0
+2.88405E-11,+3.42296E+00,+0,+0
+2.90906E-11,+2.71144E+00,+0,+0
+2.99776E-11,+1.32952E+00,+0,+0
+3.24530E-11,+8.68202E-01,+0,+0
+2.49576E-12,+2.01172E-01,+0,+0
+3.61452E-11,+2.19701E+03,+0,+0
+2.08687E-11,+3.80891E+02,+0,+0
+2.68569E-11,+2.95221E+01,+0,+0
