Ladekurvenmessung

Zeit: 2018_05_04 09.57.28

Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
287	-1.9e-05	-0.00347	0.006227	-0.000347	-0.000841	-0.001498	-0.000347
288	-0.000841	-0.005936	0.001625	-0.000512	-1.9e-05	-0.001169	0.001132
289	-0.002977	-0.002648	0.002775	-0.001334	-0.004621	0.000803	-0.000676
290	-0.001334	-0.003799	0.002775	-0.001334	-0.001498	0.00031	0.002611
291	-0.006593	-0.002813	-0.000841	-0.000512	-0.001169	-1.9e-05	0.000474
292	-0.001827	-0.003306	0.002282	-0.005114	0.000146	0.001132	0.000146
293	-0.003142	-1.9e-05	0.003761	-0.001334	0.000474	0.00146	0.001625
294	-0.00347	0.00031	0.00146	0.000146	0.001132	0.003761	0.002118
295	-0.000841	0.00031	0.004419	0.000639	-0.001991	-0.000676	0.000639
296	-0.002648	-0.001827	0.000803	0.000639	0.001296	0.001625	0.000146
297	-0.004128	0.002447	0.001132	0.002447	0.000474	0.003433	0.002775
298	-0.000512	-0.002977	0.000639	0.002447	0.001625	-0.001498	-0.000347
299	-0.001991	-0.000841	0.003597	-0.001498	0.00294	-0.001827	0.000474
300	-0.000841	0.001296	0.005076	0.003761	-0.000676	-0.002155	-0.005278
301	-0.002977	-1.9e-05	0.003104	0.000474	0.00146	0.001296	0.000146
302	-0.001662	-0.001169	0.003761	0.002118	-0.001169	-0.00232	-0.000347
303	-0.003306	0.00409	0.003761	0.002775	-1.9e-05	-0.001005	0.00031
304	-0.001334	0.001625	0.003597	0.002447	-0.001498	-0.002155	0.005076
305	-0.002155	-0.001991	0.001625	0.00031	-0.001991	0.000803	-0.000183
306	-0.001498	0.003268	0.002611	0.001132	-0.002155	-0.000841	-0.000183
307	-0.001005	-0.001662	0.000146	-0.001827	0.002611	0.002118	0.001625
308	-0.002155	0.001132	-0.001169	0.001296	-0.001334	0.002611	-0.000183
309	-0.002155	-0.004128	-0.003142	-0.003963	-0.00232	0.000146	0.000146
310	-0.003635	-0.000676	0.000639	-0.001169	-0.001334	-0.000183	0.000803
311	0.001954	-0.002813	-0.001169	-0.003799	-0.001334	0.000803	-0.000183
312	-0.003142	-0.001169	0.001132	-0.002813	-0.004456	0.000474	-0.000183
313	0.002118	-0.003306	-0.001991	0.000803	-0.001169	-0.000512	0.00146
314	0.001625	0.002611	-0.000676	0.002447	-0.000183	0.000639	-0.001662
315	0.002447	0.000639	0.001132	0.000803	0.000803	0.000474	0.004583
316	0.000474	0.001132	-0.001169	0.001132	-0.001005	0.000803	-0.001169
317	-0.001991	-0.000512	0.001954	0.00031	0.000639	-0.001827	0.000474
318	-0.001991	0.000474	0.00146	0.001789	0.000967	0.002282	0.002447
319	-0.001334	-0.000676	-0.000512	0.002775	-0.000841	0.000639	-0.001827
