Ladekurvenmessung

Zeit: 2018_05_03 11.58.49

Info: FVA3, v = 1.47, T = 60, F = 20, h = 337.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15
653	-0.020235	0.000803	-0.000841	-0.003799	-0.001662	-0.002484	0.000146	0.015266	-0.01514	-0.000512	-0.002155	-0.004292	0.000474	0.002118	-0.000183
654	-0.026152	0.003433	0.000967	-0.001169	-0.002977	-0.002977	-0.001662	0.016581	-0.01251	-0.000841	0.000803	-0.006922	0.001954	-0.001991	-0.00232
655	-0.03174	0.000967	-0.002155	0.000146	-0.00232	-0.001827	0.004583	0.015431	-0.015961	-0.000676	-0.001662	-0.009058	-0.000183	0.001625	-0.013332
656	-0.023357	0.002611	0.003268	0.001625	0.001296	-0.003963	-0.000183	0.021348	-0.014318	-0.000676	0.002118	-0.007908	0.002282	-0.001991	-0.004128
657	-0.020235	-0.002484	0.007377	0.001625	-0.001334	-0.000676	0.000474	0.017239	-0.015633	-0.000512	-0.004621	-0.005278	-0.000183	0.000967	-0.004621
658	-0.021714	0.001789	0.000639	0.002447	-0.001827	-0.006264	0.003926	0.017567	-0.015304	-0.000183	0.002775	-0.004785	0.000146	0.001789	-0.003306
659	-0.02155	0.000146	0.002447	0.000967	0.000146	-0.001827	0.003761	0.015595	-0.017441	-0.000347	-0.000347	-0.004128	0.00031	-0.002484	-0.00347
660	-0.023193	-0.003306	0.001954	0.00146	-0.000512	-0.001334	-0.000347	0.016417	-0.017605	-0.000347	-0.000512	-0.004621	-0.001827	0.000474	0.000803
661	-0.022043	-1.9e-05	0.004255	0.005405	0.00031	-0.002813	0.003268	0.019047	-0.019577	-0.000347	-0.000512	-0.005936	-0.00347	-0.000347	0.000803
662	-0.022864	-0.0061	0.003761	0.001954	-0.001991	-0.003142	0.005405	0.015595	-0.012839	-0.000183	-0.003142	-0.006264	0.000146	0.005569	0.002118
663	-0.022536	-0.005607	-1.9e-05	0.008199	-0.001334	-0.002813	0.003104	0.019047	-0.019906	-0.000512	-0.001334	-0.007744	-0.003635	0.003761	0.003433
664	-0.0227	-0.004949	0.000639	0.004912	-0.000841	-0.003963	0.001625	0.014609	-0.019577	-0.000676	-0.005936	-0.005278	-0.002484	0.003433	0.006062
665	-0.024837	-0.006593	0.001625	0.007213	-0.000841	-0.002648	-1.9e-05	0.01313	-0.016783	-0.001005	-0.001334	-0.007415	-0.006429	0.002118	0.007542
666	-0.021221	-0.007415	0.000639	0.013459	-0.002648	-0.005443	-0.000512	0.012308	-0.01892	-0.001005	-0.005443	-0.013003	-0.002484	0.003761	0.007542
667	-0.024837	-0.001498	0.003104	0.008692	-0.000676	-0.003799	0.00031	0.010664	-0.011031	-0.000841	-0.004128	-0.008072	-1.9e-05	0.000639	0.009678
668	-0.020892	-0.006593	0.000967	0.009678	-1.9e-05	-0.001334	-0.000841	0.006391	-0.013496	-0.000676	-0.004128	-0.008072	-0.001662	0.004255	0.013952
669	-0.022207	-0.006593	0.004748	0.008692	-0.001498	-0.001827	-0.001662	0.013952	-0.007579	-0.000347	-0.002484	-0.005936	-0.005936	0.000146	0.013294
670	-0.019906	-0.006429	0.00146	0.011979	-0.000676	0.000146	-0.000183	0.007542	-0.011031	-0.000347	-0.001662	-0.004292	-0.004949	0.001954	0.018225
671	-0.022207	-0.004456	0.002775	0.013952	-0.002484	-0.002648	-0.000676	0.003926	-0.008237	-0.000512	0.002118	-0.010045	0.003926	-0.001498	0.013294
672	-0.020892	-0.005443	0.000146	0.008363	0.003268	-0.000347	-0.001334	0.002775	-0.005443	-0.000347	-0.001498	-0.003963	-0.000841	0.001296	0.01691
673	-0.019413	-0.009387	0.003761	0.007049	-0.004785	-0.002813	0.002282	0.003104	-0.00232	-0.000347	-0.000512	-0.005771	0.00294	0.000146	0.017732
674	-0.00873	-0.004128	0.000639	0.005898	-0.00988	0.000803	0.000803	0.004748	-0.002813	-1.9e-05	-1.9e-05	-0.009058	0.002775	-0.003799	0.019211
675	-0.011031	-0.002813	0.000639	0.007542	-0.004456	-0.003306	-0.000841	0.002611	-0.002813	-0.000347	-1.9e-05	-0.005114	0.001954	0.001954	0.020526
676	-0.013167	-0.008072	0.000474	0.007213	-0.003306	0.000146	0.003268	0.005405	-1.9e-05	-0.000841	-0.000347	-0.003799	0.00294	-0.001498	0.022991
677	-0.01366	-0.00873	-0.000183	-0.002155	-0.006922	-0.005936	-0.000676	0.002611	-0.004785	-0.000841	-0.004785	-0.003142	0.002118	0.001789	0.025621
678	-0.012346	-0.0061	0.001296	0.008857	-1.9e-05	-0.00347	0.00294	0.00409	-0.002813	-0.000841	-0.001334	-0.003963	0.003597	0.001132	0.025621
679	-0.013496	-0.008072	0.00031	0.009678	-0.000512	-0.005607	0.001132	0.005076	0.000146	-0.000841	-0.002648	-0.001334	-0.000347	0.000967	0.026771
680	-0.014811	-0.005114	0.000146	0.0105	0.002118	-0.000512	-0.00232	0.003104	-0.000347	-0.000841	-0.000347	-0.00347	-1.9e-05	-0.002484	0.028744
681	-0.013989	-0.008237	0.00031	0.009843	0.001789	-0.004128	-0.002648	0.001789	-0.000512	-0.000512	-0.00347	-0.003306	0.002775	0.002118	0.033181
682	-0.015468	-0.005443	0.000967	0.010664	-0.000676	-0.003799	0.000967	0.005734	0.002118	-0.000512	-0.000676	-0.003142	-0.000183	-0.000512	0.034661
683	-0.013496	-0.009223	-0.004292	0.01428	-0.000183	-0.003635	-0.002813	0.005898	-0.001334	-0.000347	0.000146	0.00146	0.002447	0.00294	0.035975
684	-0.014811	-0.007086	0.000474	0.017732	-0.001662	-0.002813	-0.001662	0.008528	0.000639	-0.000512	-0.001991	-0.004949	0.004419	0.003433	0.036304
685	-0.010209	-0.013003	-0.00232	0.014938	0.000474	-0.001827	-0.004292	0.005734	-0.000676	-0.000512	-0.001498	-0.000347	0.002775	0.000474	0.042385
686	-0.011031	-0.008072	-0.002648	0.017403	-0.000512	-0.001334	-0.003963	0.009678	0.001954	-0.001005	-0.000841	-0.002155	0.00294	0.001954	0.039427
687	-0.01514	-0.010373	-0.001991	0.014609	0.000146	-0.000841	-0.002155	0.008035	0.00031	-0.001169	-0.001169	-0.002155	0.003597	-0.000347	0.041399
688	-0.01251	-0.010373	-0.001827	0.015266	-0.001662	-0.003306	-0.000183	0.010171	0.001789	-0.001005	0.000146	-0.006429	0.005569	-0.003306	0.042714
689	-0.011359	-0.010538	-0.001662	0.014773	-0.001991	-0.001662	-0.001169	0.010664	0.002282	-0.001169	-0.001991	-0.001498	0.003268	0.002282	0.043207
690	-0.014482	-0.0061	-0.002155	0.014116	0.00031	-0.001498	-0.002484	0.012472	0.003268	-0.001005	-1.9e-05	-0.002813	0.004419	-0.001169	0.042714
691	-0.007579	-0.011031	-0.002648	0.01313	-0.002813	-0.001005	0.00031	0.009514	0.002775	-0.000512	-0.001991	-0.002977	0.00031	-0.005607	0.044029
692	-0.010702	-0.006757	-0.004128	0.013459	-0.002648	-0.002813	-0.005114	0.015266	0.001296	-0.000512	-0.003306	0.000803	0.000967	-0.001005	0.046166
693	-0.015468	-0.007415	-0.004292	0.013623	0.001132	-0.001662	-0.001498	0.006391	0.004419	-0.000347	-0.003306	-0.003799	0.000474	0.001296	0.045672
694	-0.012674	-0.010209	-0.002648	0.013623	-0.001991	-0.001169	-0.002155	0.0105	0.00672	-0.000347	-0.012017	-0.001005	0.000967	-0.001169	0.044851
695	-0.01366	-0.0061	-0.000347	0.010993	0.001625	0.001625	0.001954	0.01313	0.005898	0.000146	-0.006264	-0.003635	0.000803	-0.001169	0.039756
696	-0.011688	-0.013496	-0.003306	0.017403	-0.001169	-0.003799	-0.001827	0.012637	0.003433	-0.000183	-0.003635	-0.00347	0.002118	-0.000841	0.050439
697	-0.01366	-0.007744	-0.00232	0.01428	0.000967	0.000474	-1.9e-05	0.012144	0.00787	-0.000183	-0.002648	-0.001827	0.000474	-0.00232	0.04748
698	-0.011852	-0.010866	-0.004128	0.013459	0.000803	-0.001827	-0.000347	0.00935	0.001954	-0.000841	-0.001662	-0.000676	-0.001169	-0.000183	0.046001
699	-0.012346	-0.006922	-0.004128	0.016417	0.000639	-0.002155	0.005076	0.009678	0.005241	-0.000841	-0.000676	-0.003799	-1.9e-05	-0.002977	0.046494
700	-0.010866	-0.007908	-0.002648	0.015102	0.000474	-0.001005	-0.000183	0.011158	0.004912	-0.001005	-0.002648	0.002447	0.000474	0.001954	0.049781
701	-0.011195	-0.009387	-0.00347	0.019868	0.00031	-0.005114	-0.000841	0.013787	0.00935	-0.000841	-0.001498	-0.000841	0.001954	0.000474	0.049453
702	-0.013167	-0.00988	-0.00725	0.017403	-0.000841	-0.002484	-0.001334	0.012472	0.003268	-0.000512	-0.001334	-0.000183	0.002611	0.000803	0.049781
703	-0.011688	-0.010045	-0.002484	0.021183	-0.000183	-0.003142	-0.000512	0.013623	0.004583	-0.000512	-1.9e-05	0.000803	-0.000183	0.000474	0.04896
704	-0.005443	-0.00988	-0.002484	0.019211	0.006391	-0.001498	0.000639	0.015924	0.00787	-0.000347	-0.002484	-0.001169	0.002118	-0.000347	0.046494
705	-0.009058	-0.007908	-0.001991	0.021841	-0.001827	-0.001662	0.00294	0.015431	0.007377	-0.000183	0.00031	-0.002155	0.002775	-0.000512	0.0437
706	-0.006922	-0.008565	-0.000347	0.016746	-0.001662	-0.001827	0.002447	0.019211	0.010664	-0.000347	0.000474	-0.001498	0.00146	0.000146	0.037619
707	-0.00873	-0.007744	0.001625	0.019047	-0.002155	-0.001334	-0.002813	0.01954	0.010007	0.002282	0.001296	0.00146	0.00294	-0.001662	0.045344
708	-0.011031	-0.006593	-0.005278	0.017239	-0.001169	-0.001005	0.003104	0.012965	0.009185	-0.000676	0.001789	-0.001827	0.000639	-0.002155	0.040249
709	-0.008565	-0.007579	-0.005443	0.02069	-0.001005	-0.001662	0.002447	0.016581	0.00935	0.001296	0.000146	0.000146	0.004748	-0.001169	0.040084
710	-0.007908	-0.006429	-0.003306	0.018061	0.002118	0.000967	0.005076	0.016088	0.010336	-0.000841	-0.002484	-0.000841	0.002775	0.000146	0.038276
711	-0.007579	-0.004949	-0.002813	0.019868	-0.002484	-0.00232	-0.001334	0.018882	0.006884	-0.000512	-0.001827	0.000146	0.000474	0.005569	0.039427
712	-0.010538	-0.002977	-0.004621	0.020033	0.00294	-0.001662	0.004419	0.020033	0.008035	-0.000676	-0.001334	-0.000183	0.001625	-0.001991	0.033181
713	-0.010209	-0.009716	-0.004292	0.019704	0.001296	-0.001169	0.003761	0.017239	0.009021	-0.000512	-0.001827	-0.000512	0.00146	-0.003963	0.035975
714	-0.010866	-0.007908	-0.002813	0.020362	0.000967	-0.000676	0.004255	0.019868	0.007706	-0.000183	-0.001498	-0.003799	-0.001334	-0.001827	0.033017
715	-0.009716	-0.005771	-0.000512	0.022498	0.003104	-0.002648	0.003433	0.018389	0.008199	-0.000183	-0.001827	0.001132	-0.004949	0.001132	0.032524
716	-0.012674	-0.007744	0.001132	0.022005	-0.000183	-0.005278	0.003433	0.021512	0.010007	-0.000512	-0.001334	-0.002155	-0.00232	-0.001498	0.030716
717	-0.012017	-0.006264	0.001132	0.01691	-0.000183	0.000474	-0.002484	0.016746	0.003926	-0.000183	-0.000841	-0.001334	-0.002484	0.007542	0.032853
718	-0.01251	-0.00347	-0.000676	0.022169	-0.001005	0.002282	0.003104	0.009021	0.012308	-0.000183	0.004583	-0.002648	0.000803	-0.001827	0.031373
719	-0.01366	-0.006922	-0.003306	0.018554	-0.000512	0.001789	0.001132	0.015102	0.011486	0.000803	-1.9e-05	0.000474	-0.002813	-0.001169	0.028086
720	-0.016454	-0.0061	-0.002813	0.020526	-1.9e-05	-0.002977	-1.9e-05	0.019704	0.013952	-0.00347	0.001296	-0.00725	-0.000512	0.00031	0.026278
721	-0.014975	-0.004785	-0.002648	0.017239	-0.002155	-0.000676	0.00294	0.01576	0.011158	-0.002977	-0.000512	0.000803	0.003761	-0.001169	0.025621
722	-0.017769	-0.006757	-0.003306	0.018718	-0.005443	-0.001334	-0.002484	0.01691	0.010664	-0.002648	0.000803	0.000803	0.005569	-0.000676	0.028086
723	-0.020399	-0.004785	-0.004949	0.015266	0.003926	-0.001169	0.003104	0.020033	0.010007	-0.003635	-0.002155	0.00031	0.000639	-0.000183	0.022498
724	-0.020399	-0.002484	-0.004785	0.010829	-0.000512	-0.000183	-0.001169	0.018882	0.010007	-0.000841	0.00031	-0.001169	0.001296	-0.001827	0.024635
725	-0.015304	-0.00347	-0.004949	0.006227	-0.002155	0.000474	0.00146	0.016253	0.009843	-0.0061	-0.000183	-0.004949	0.000639	-0.000183	0.01954
726	-0.016948	-0.005278	-0.004128	0.00409	-0.001005	-0.003799	-1.9e-05	0.015924	0.011979	-0.002484	0.000967	-0.00232	-0.000512	0.00031	0.022169
727	-0.01892	-0.001498	-0.004128	0.003433	-0.001169	-0.003306	0.003104	0.01313	0.008363	-0.005771	-0.000841	-0.001334	-0.000512	-0.004949	0.02447
728	-0.019084	-0.003306	-0.012346	0.003104	-0.001827	-0.002813	-0.001334	0.010993	0.006062	-0.000183	0.000474	-0.001334	-0.001991	0.001296	0.022991
729	-0.018262	-0.002648	-0.003963	0.004255	-0.001169	-0.000183	0.000967	0.009843	0.008857	-0.000183	-0.002648	-0.000841	-0.001005	-0.000512	0.021676
730	-0.019084	-0.007908	-0.00347	0.003104	0.00031	-0.000183	-0.000676	0.002447	0.006227	-0.000183	-0.002648	0.001625	-0.005278	-0.003799	0.020033
731	-0.019906	-0.003142	-0.002155	0.004419	0.00146	-0.001991	-0.002155	0.005405	0.007377	-0.000841	-0.001662	-0.000841	-0.001334	-0.001005	0.013459
732	-0.018098	-0.003142	-0.000347	0.001296	-1.9e-05	-0.002155	-0.002484	0.003597	0.007706	-0.001005	-0.004456	0.00146	-0.000841	0.00146	0.014116
733	-0.018755	-0.001169	-0.001498	0.006062	0.001296	-0.001662	-0.005607	0.002611	0.005405	-0.001005	-0.004128	0.002775	-0.000676	-0.002155	0.016088
734	-0.020563	-0.000676	-0.002484	-0.000512	0.00031	-0.002155	-0.004949	-0.000183	0.004419	-0.00347	-0.006264	0.00294	-0.002813	0.002447	0.010993
735	-0.022371	0.000146	-0.001662	-0.000512	-0.000512	-0.001005	-0.000347	-0.001662	0.010829	-0.005443	-0.001334	0.001296	-1.9e-05	0.000639	0.014116
736	-0.023522	-0.00232	-0.001005	0.000639	0.000146	-0.003799	-0.005607	-0.006593	0.006227	-0.005443	-0.001334	0.001132	-0.002977	0.003268	0.00935
737	-0.026809	-0.002484	0.00031	0.000146	-0.001991	-0.002155	-0.002977	-0.003635	0.014445	-0.00725	-0.004292	0.000639	-0.002977	0.002118	0.007542
738	-0.019906	-0.001005	-0.000347	-0.004949	-0.000841	-1.9e-05	0.001132	-0.007086	0.008035	-0.006429	-0.000841	-0.004292	0.000967	0.002282	0.005898
739	-0.0227	-0.001334	-0.000347	-0.001498	-0.001005	-0.001662	-0.002155	-0.009716	0.009678	-0.000183	-1.9e-05	-0.000841	-0.001662	0.000639	0.008692
740	-0.019577	-0.001827	-0.000347	-0.00988	-0.001169	-0.000676	0.002447	-0.010866	0.010829	-0.000841	-0.001334	-0.001005	-0.003635	-0.000183	0.001132
741	-0.019906	-0.00232	-0.002648	-0.011688	-0.001498	0.003433	-0.000347	-0.013332	0.012472	-0.006429	-0.000347	-0.000512	-0.001662	-0.001334	0.002775
742	-0.019577	-0.001827	-0.004292	-0.011524	0.002447	-0.002648	-1.9e-05	-0.012674	0.010171	-0.004785	-0.004456	-0.001005	0.000639	-0.004128	0.001625
743	-0.018755	-0.002648	-0.002155	-0.013825	-0.001169	-0.003306	0.004912	-0.012839	0.013623	-0.004128	-0.005443	-0.000676	-0.000347	-0.001005	0.001625
744	-0.023029	-0.000512	-0.002484	-0.014647	-0.001498	0.000146	-0.000841	-0.014975	0.016581	-0.0061	-0.000512	0.00146	-0.000183	-0.001498	-0.00347
745	-0.022864	-0.00347	-0.00347	-0.016948	0.001296	-0.001662	-0.001334	-0.017112	0.012637	-0.004621	-0.0061	0.000639	-0.002977	-0.000183	-0.0061
746	-0.024672	0.003433	-0.003306	-0.019249	0.000803	-0.001334	0.000474	-0.016454	0.01313	-0.008565	-0.001169	-0.001005	-0.001662	-0.001334	-0.006757
747	-0.023029	-0.001662	-0.001169	-0.020892	0.000639	0.00031	-0.000512	-0.018262	0.010993	-0.005771	-0.001991	0.000967	-0.00347	-1.9e-05	-0.006922
748	-0.024344	0.000146	-0.000512	-0.015961	0.001789	-0.003635	0.000146	-0.008237	0.013623	-0.007415	-0.000512	0.001789	-0.004785	0.000474	-0.011031
749	-0.022536	-0.001991	-0.003306	-0.01892	0.000639	-0.002813	-0.001169	-0.01629	0.014116	-0.003142	-0.001334	0.000474	-0.007086	0.001789	-0.010209
750	-0.023029	-0.000676	-0.002155	-0.019084	-0.000347	0.000146	-0.001662	-0.015633	0.015431	-0.002977	-0.000183	-0.001334	-0.004456	0.002775	-0.012346
751	-0.017441	0.003268	0.00146	-0.021221	0.004912	0.002118	0.004255	-0.013332	0.016417	0.000967	0.000967	0.006884	-0.000676	0.011651	-0.012346
752	-0.012674	0.007706	0.010664	-0.003963	0.011651	-0.002648	0.010993	-0.002648	0.025128	0.00787	0.01313	0.011815	0.006227	0.01313	0.001789
753	-0.002648	0.01428	0.018882	0.000474	0.020033	0.01576	0.018718	-0.000841	0.03236	0.019868	0.016088	0.018882	0.018718	0.02447	0.002118
754	0.003268	0.025621	0.029566	0.003433	0.022663	0.022169	0.019211	0.010007	0.041399	0.027922	0.024306	0.026771	0.024142	0.030387	0.009678
755	0.012308	0.035647	0.033839	0.008857	0.029566	0.031538	0.034168	0.014773	0.050932	0.031702	0.032524	0.034989	0.029072	0.036469	0.017732
756	0.014773	0.037619	0.043043	0.018554	0.037455	0.036962	0.03992	0.024635	0.059643	0.038769	0.040742	0.041235	0.039756	0.044193	0.01954
757	0.026607	0.04748	0.041892	0.018389	0.04633	0.046987	0.04748	0.03088	0.067039	0.044358	0.046823	0.045179	0.043865	0.048138	0.022991
758	0.032195	0.048795	0.052575	0.030716	0.050274	0.051918	0.052082	0.033346	0.073778	0.052411	0.05537	0.049453	0.051589	0.058985	0.034003
759	0.036469	0.058328	0.057835	0.033674	0.058657	0.059972	0.060136	0.045344	0.078544	0.058657	0.062273	0.05915	0.057671	0.059643	0.035811
760	0.047152	0.06408	0.063916	0.037619	0.063094	0.064902	0.066217	0.05011	0.086269	0.066217	0.064245	0.064409	0.063752	0.068518	0.042057
761	0.05011	0.071148	0.068189	0.043536	0.068025	0.070819	0.06934	0.056027	0.091364	0.069669	0.07312	0.067532	0.071477	0.069504	0.050603
762	0.055863	0.07953	0.075421	0.045015	0.074435	0.074435	0.071477	0.063094	0.093007	0.077886	0.072791	0.076736	0.072134	0.081995	0.054548
763	0.062601	0.081995	0.079366	0.054548	0.082324	0.081174	0.083475	0.066546	0.101883	0.077722	0.080681	0.080516	0.077722	0.085447	0.057835
764	0.06671	0.08331	0.082817	0.057177	0.083475	0.083475	0.08331	0.069669	0.106649	0.087748	0.083639	0.086597	0.084954	0.091035	0.06293
765	0.068682	0.092679	0.090542	0.064902	0.094487	0.089391	0.087748	0.076243	0.110429	0.0935	0.087912	0.087419	0.089885	0.095144	0.065724
766	0.077065	0.093829	0.092021	0.068354	0.095308	0.091364	0.092186	0.078873	0.114374	0.095966	0.093665	0.098102	0.092186	0.102047	0.069176
767	0.07838	0.099746	0.099253	0.071641	0.09876	0.09876	0.096952	0.084954	0.120784	0.095144	0.095144	0.099417	0.093665	0.107635	0.072298
768	0.087584	0.103033	0.102047	0.074271	0.102869	0.10254	0.103362	0.085776	0.122263	0.105827	0.102376	0.10139	0.098431	0.107799	0.075421
769	0.088241	0.106978	0.107799	0.081667	0.101883	0.10517	0.104184	0.094487	0.128837	0.11273	0.10895	0.107306	0.104348	0.113059	0.081174
770	0.093829	0.105827	0.109443	0.082817	0.11158	0.107635	0.110265	0.095308	0.129659	0.113881	0.107964	0.111251	0.106485	0.118483	0.080516
771	0.095308	0.113059	0.112237	0.091199	0.109607	0.114209	0.11273	0.104348	0.132124	0.119304	0.113881	0.11273	0.11158	0.121441	0.085283
772	0.101225	0.11914	0.11273	0.090049	0.115689	0.118154	0.116675	0.099417	0.139849	0.125386	0.115524	0.115031	0.109114	0.123578	0.087419
773	0.105334	0.120126	0.119797	0.093336	0.117825	0.119797	0.117496	0.107471	0.142314	0.126372	0.120291	0.11799	0.11651	0.129659	0.092186
774	0.107471	0.124071	0.119962	0.100732	0.122427	0.123085	0.125386	0.115195	0.144287	0.127687	0.123413	0.123249	0.122756	0.129166	0.093665
775	0.110265	0.128673	0.123249	0.103033	0.124399	0.124235	0.125057	0.117332	0.146588	0.132617	0.125057	0.130152	0.126043	0.13311	0.097281
776	0.116346	0.134261	0.12555	0.106978	0.123742	0.126865	0.129823	0.120455	0.148889	0.133439	0.128344	0.128344	0.124728	0.137055	0.098102
777	0.120126	0.136562	0.128344	0.111087	0.129495	0.133932	0.130645	0.12292	0.149053	0.139192	0.132782	0.132124	0.132946	0.140835	0.106978
778	0.120619	0.139356	0.130481	0.114045	0.133768	0.139192	0.132124	0.127029	0.148724	0.138534	0.131138	0.135576	0.133932	0.140342	0.104184
779	0.126043	0.133603	0.136233	0.117003	0.129495	0.136891	0.13311	0.130809	0.149217	0.142643	0.135083	0.138534	0.132453	0.142972	0.104348
780	0.1267	0.140342	0.135576	0.120948	0.135411	0.141493	0.140178	0.138205	0.154477	0.146588	0.140835	0.13837	0.137877	0.146752	0.10632
781	0.130974	0.14215	0.140835	0.130152	0.143794	0.141	0.140506	0.135904	0.150368	0.149875	0.143958	0.141493	0.138699	0.150697	0.114538
782	0.133275	0.147245	0.145437	0.130152	0.141	0.145437	0.143136	0.148396	0.157271	0.153491	0.146259	0.14593	0.141986	0.150861	0.111251
783	0.136726	0.149217	0.144944	0.13196	0.146259	0.147903	0.14593	0.145108	0.154477	0.155792	0.146916	0.147245	0.143465	0.153984	0.114374
784	0.135576	0.152011	0.151518	0.138205	0.146752	0.147738	0.152011	0.145273	0.154312	0.146095	0.148889	0.14856	0.14593	0.154641	0.115524
785	0.142807	0.155134	0.149382	0.137877	0.154641	0.150368	0.151518	0.147738	0.153162	0.147574	0.148724	0.153655	0.146259	0.162037	0.11914
786	0.140342	0.153326	0.153655	0.140835	0.151518	0.151683	0.152833	0.150532	0.15497	0.155627	0.15234	0.152505	0.149382	0.159572	0.121112
787	0.142807	0.160394	0.154477	0.143958	0.155792	0.152998	0.15497	0.149875	0.152998	0.153655	0.15234	0.155792	0.149217	0.164503	0.123742
788	0.147081	0.160722	0.156285	0.150368	0.154148	0.153326	0.157107	0.152998	0.15234	0.15497	0.154148	0.156613	0.150532	0.164831	0.120455
789	0.148067	0.161873	0.15612	0.149382	0.155956	0.158257	0.160065	0.154641	0.153819	0.154312	0.156942	0.161051	0.154641	0.162859	0.126865
790	0.150532	0.163681	0.162366	0.153984	0.158093	0.15875	0.158257	0.157435	0.152176	0.162202	0.159572	0.160887	0.158257	0.167625	0.132453
791	0.156778	0.167132	0.160229	0.153655	0.163516	0.161215	0.161544	0.163023	0.155463	0.152011	0.163188	0.159079	0.156613	0.170584	0.132946
792	0.15234	0.165982	0.162037	0.154641	0.151354	0.158586	0.16253	0.160722	0.151847	0.152176	0.160065	0.164503	0.159408	0.174364	0.138205
793	0.159572	0.167625	0.163352	0.158914	0.160394	0.161215	0.162695	0.167461	0.152505	0.150697	0.159572	0.162859	0.162202	0.172885	0.138699
794	0.162366	0.170091	0.167132	0.1576	0.162037	0.165489	0.165653	0.169926	0.154477	0.158093	0.167954	0.171406	0.161215	0.176172	0.142807
795	0.157928	0.17535	0.167461	0.160722	0.166639	0.166146	0.169105	0.171734	0.149217	0.155463	0.163845	0.166146	0.164831	0.172227	0.14593
796	0.163352	0.173378	0.167461	0.164667	0.168776	0.164174	0.168612	0.170913	0.14856	0.158093	0.163023	0.170091	0.164338	0.174035	0.150039
797	0.16253	0.178309	0.170091	0.167461	0.168612	0.170419	0.169598	0.177651	0.149217	0.162202	0.169433	0.169762	0.163023	0.174857	0.15234
798	0.165489	0.176829	0.168118	0.166639	0.173378	0.169105	0.170255	0.180938	0.14478	0.163516	0.16779	0.169105	0.167625	0.17535	0.156285
799	0.169105	0.179623	0.172556	0.169433	0.172556	0.171077	0.172392	0.183732	0.146916	0.16401	0.169433	0.172227	0.165982	0.178144	0.154312
800	0.167297	0.178637	0.173542	0.168776	0.174693	0.172392	0.171406	0.185212	0.147903	0.167461	0.169762	0.174693	0.166146	0.177815	0.155299
801	0.16779	0.17798	0.176172	0.17272	0.172063	0.170255	0.170091	0.190471	0.146423	0.170913	0.174035	0.1742	0.172227	0.178309	0.156778
802	0.169433	0.179952	0.175515	0.169598	0.174528	0.171406	0.170419	0.190307	0.144944	0.171241	0.172556	0.177815	0.167297	0.179459	0.156613
803	0.166968	0.178473	0.18061	0.170913	0.175021	0.173049	0.175843	0.186691	0.14856	0.171734	0.175021	0.175843	0.170913	0.182253	0.162202
804	0.169269	0.18176	0.180938	0.173707	0.174035	0.177651	0.1742	0.194087	0.147409	0.173707	0.174857	0.176665	0.172063	0.183568	0.161873
805	0.171241	0.181103	0.181267	0.172885	0.177158	0.173049	0.173214	0.195073	0.145766	0.1742	0.177158	0.177651	0.171734	0.185212	0.163188
806	0.173378	0.18176	0.186855	0.17272	0.177322	0.179459	0.180281	0.197538	0.148724	0.173542	0.179788	0.176008	0.174364	0.185705	0.165489
807	0.1742	0.182089	0.18176	0.171899	0.177322	0.174528	0.175021	0.198524	0.149546	0.176501	0.173707	0.176829	0.176008	0.184225	0.172556
808	0.176008	0.184883	0.178309	0.169762	0.179623	0.178637	0.181103	0.194251	0.146423	0.175021	0.182253	0.178473	0.176008	0.186526	0.168612
809	0.177158	0.185212	0.18439	0.170584	0.179295	0.181431	0.179952	0.196717	0.146423	0.176994	0.185047	0.181596	0.182911	0.187184	0.172227
810	0.177651	0.18817	0.185047	0.174693	0.180281	0.181924	0.182746	0.20362	0.147738	0.172885	0.181596	0.18176	0.179788	0.185212	0.17272
811	0.179788	0.184225	0.184554	0.172227	0.180774	0.181103	0.18061	0.202305	0.146095	0.178637	0.183732	0.18176	0.180774	0.188827	0.174693
812	0.178144	0.189649	0.189978	0.176336	0.182582	0.183568	0.178802	0.204113	0.147738	0.178637	0.183568	0.180445	0.177815	0.185376	0.174035
813	0.182417	0.190964	0.186033	0.178802	0.183897	0.183239	0.182417	0.203291	0.144451	0.174528	0.182911	0.184225	0.177815	0.1908	0.175515
814	0.178309	0.189649	0.191786	0.178802	0.183239	0.186691	0.183075	0.203291	0.148724	0.178802	0.184883	0.181431	0.182582	0.184883	0.173707
815	0.182253	0.18932	0.189156	0.178802	0.183897	0.183897	0.18439	0.20477	0.145273	0.176008	0.184554	0.182911	0.182089	0.188006	0.17535
816	0.182746	0.189649	0.189485	0.18176	0.185047	0.184225	0.183404	0.209043	0.148396	0.177322	0.185869	0.18176	0.184554	0.191293	0.176008
817	0.185047	0.188499	0.188006	0.181267	0.186198	0.185705	0.190142	0.205756	0.146259	0.181103	0.182911	0.18554	0.182417	0.189814	0.174857
