Ladekurvenmessung

Zeit: 2018_05_03 13.42.09

Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
134	-0.014482	-0.031411	-0.000512	-0.001827	-0.001662	0.000474	0.000474	-0.000676
135	-0.005443	-0.013332	0.001954	-0.001498	0.001296	0.000146	-0.000347	0.003104
136	0.011158	0.004255	-0.002648	-0.008072	-0.000841	-1.9e-05	0.005734	0.002447
137	-0.00232	0.002775	-0.005607	-0.00232	-0.000512	0.000146	0.003104	-0.001169
138	-0.004456	0.001296	-0.002484	-0.002813	-0.000676	-0.000183	0.002447	0.001954
139	0.00031	0.005076	-0.004456	0.001625	-0.000512	0.000146	0.003104	-0.004456
140	-0.002648	-0.001334	0.005569	0.031538	0.000639	-0.000183	-0.001991	-0.000841
141	-0.005443	-0.000676	0.037126	0.022498	0.001132	-1.9e-05	-0.035191	-0.014318
142	0.00146	-0.001334	0.001789	0.000146	0.008035	0.000146	-0.006429	0.010007
143	0.000474	-0.000183	0.002775	-0.009716	-0.001005	-1.9e-05	-0.001662	0.020855
144	0.00146	0.00031	-0.009716	-0.006264	0.019375	-1.9e-05	0.008035	0.001789
145	0.000967	-0.000347	-0.005771	-0.003306	0.006884	-1.9e-05	0.000967	-0.003635
146	0.000639	-1.9e-05	-0.000183	-0.000183	-0.010209	-1.9e-05	-1.9e-05	-0.007579
147	-0.001169	-0.000347	-0.003635	0.00031	-0.013167	0.000146	-0.00232	-0.001334
148	-0.000512	0.000639	-0.003306	-0.001169	0.00031	-1.9e-05	0.000639	-0.002484
149	-0.001169	0.001954	-0.000512	0.000474	-0.000183	-0.000183	-0.004292	-0.001991
150	-0.000512	-0.000841	-0.002813	-0.000183	0.005405	-1.9e-05	-0.002648	-0.001169
151	-0.003142	0.001296	-0.001498	-0.003306	0.000146	-0.000183	-0.000347	-0.000183
152	-0.000841	0.00031	-0.004456	-0.002484	-0.000183	-0.000183	-0.001991	-0.006593
153	-0.001827	-0.000183	-0.001169	-0.004128	-0.001005	-1.9e-05	-0.000841	-0.001827
154	-0.001991	0.000146	-0.003306	-0.000676	-0.002155	-0.000183	-0.001169	0.001296
155	-0.002977	-0.000512	-0.001334	-0.002813	-0.001498	-1.9e-05	-0.001827	-0.005607
156	-0.001991	-0.000183	-0.002813	-0.00232	-0.002155	0.000146	0.000474	-0.001498
157	0.000474	0.000639	-0.001169	-0.00232	-0.000676	-1.9e-05	0.00031	-0.001169
158	-0.00232	-0.001169	-0.004128	-0.003306	0.00146	-1.9e-05	0.001625	-0.002155
159	-0.001005	-0.000676	-0.002155	-0.005443	-0.000676	-1.9e-05	0.001296	0.000639
160	-0.000841	0.002118	-0.003963	-0.003963	-0.002813	-1.9e-05	0.001789	-0.002484
161	-0.001169	-0.001005	-0.001991	0.000146	0.002775	0.000146	0.001789	-0.000512
162	-0.003306	-0.000512	-0.004128	-0.00347	-0.003142	-1.9e-05	0.001625	-0.003799
163	-0.002155	-0.000347	-0.003963	-0.002155	-0.000676	-0.000183	0.002447	-0.002648
164	-0.001662	-0.000347	0.000146	-0.000512	-0.000841	-1.9e-05	-1.9e-05	-0.003635
165	0.000803	0.00031	-0.001991	-0.001169	0.000474	0.000146	0.000803	-0.003635
166	-0.005114	0.000474	0.035975	0.051589	-1.9e-05	-0.000183	-0.044231	-0.008072
167	0.001296	-0.000676	0.025128	-0.000676	-0.000347	-0.000183	-0.021714	-0.004785
168	0.001132	0.00146	-0.001498	0.004912	-0.000183	0.000146	0.000967	0.024306
169	-0.001827	0.001132	0.000474	-0.008565	0.000803	-1.9e-05	0.006556	0.012472
170	-0.002977	-0.000841	-0.011359	-0.005278	0.002282	0.000146	0.00935	0.00146
171	-0.00347	-0.004456	-0.00873	-0.001169	0.001625	-1.9e-05	0.002118	0.000146
172	-0.036506	-0.004128	-0.005114	-0.001662	0.001296	0.000146	0.002118	-0.001169
173	-0.011359	-0.013989	-0.006757	0.00409	0.00146	0.000146	-0.001169	-0.003306
174	0.00031	0.001789	-0.001169	0.000146	-0.001827	-1.9e-05	-0.004128	-0.000347
175	0.006884	0.00031	-0.001498	0.00146	-1.9e-05	-0.000183	0.000803	-0.000183
176	0.000146	-0.001169	-0.003142	-0.001991	0.000146	-0.000183	0.002118	-1.9e-05
177	-0.001662	0.001296	-0.002977	-0.001991	-0.000183	-1.9e-05	0.00031	-1.9e-05
178	-0.000841	-0.002155	-0.002484	-0.000347	-0.000676	0.000146	0.00294	0.000146
179	-0.000512	-1.9e-05	-0.002648	0.000639	-0.042094	-0.000183	0.001625	0.000146
180	-0.002484	-0.000676	-0.002977	-0.001169	-0.024344	-1.9e-05	0.002447	0.000146
181	-0.002977	0.000474	-0.001005	-0.000676	-0.006264	-1.9e-05	-0.000512	-1.9e-05
182	0.001954	-0.000841	-0.00347	0.000146	-0.004128	-1.9e-05	0.001296	-1.9e-05
183	-0.001005	0.000474	-0.002155	0.000803	0.010664	-1.9e-05	-0.000512	-0.000183
184	-0.001498	0.000474	-0.002977	0.000474	0.000474	-0.000183	-0.001662	-1.9e-05
185	-0.000841	0.000146	-0.003142	0.000639	0.001296	-0.000183	-0.000841	-1.9e-05
186	-0.00232	0.000967	-0.002977	-0.001662	0.003926	-0.000183	0.000803	-0.000183
187	-0.001334	-0.000183	-0.00347	-0.000676	0.000146	-0.000183	-0.000676	0.000146
188	-0.001498	-0.000183	-0.003142	-0.001334	-0.001005	-1.9e-05	-0.000841	0.000146
189	-0.000347	-0.000512	-0.001991	-0.002484	-0.001169	-1.9e-05	0.002775	0.000146
190	-0.001662	0.000639	-0.000676	-0.000183	-0.001334	0.000146	0.000146	-1.9e-05
191	-0.001991	-0.000512	-0.003635	-0.001991	-0.003635	0.000146	-0.000841	-1.9e-05
192	-0.000676	0.00031	-0.003635	-0.00232	-0.003963	0.000146	0.000474	-0.000183
193	-0.003799	-0.000347	0.000967	-0.002648	0.000146	-1.9e-05	0.002282	0.000146
194	0.000639	-0.000347	-0.002484	0.000803	-0.002155	-1.9e-05	-0.004785	-0.000183
195	0.00146	-0.001005	-0.002155	-0.001991	-0.001334	-0.000183	0.00031	-0.000183
196	-0.000512	-0.000347	-0.00347	-0.001662	-0.002155	-0.000183	-0.000183	-1.9e-05
197	-0.044231	-0.013496	-0.001334	-0.000512	-0.001662	-0.000183	-0.000512	-1.9e-05
198	-0.023686	-0.004949	0.001789	0.00146	-0.001169	0.000639	0.000803	-1.9e-05
199	-0.000347	-0.010538	0.002118	0.002118	-0.001827	-0.004292	-0.003635	0.000146
200	0.007213	0.000639	-0.000676	-0.003306	0.000146	-0.021714	-0.001334	0.000146
201	0.002447	0.003104	-0.005771	-0.001005	0.000967	0.001296	0.004255	0.000146
202	-0.003142	0.000146	-0.003635	-0.001827	-0.000512	0.001954	-0.000676	0.000146
203	0.001132	0.004255	-0.001827	0.001132	0.00031	0.007049	-0.000347	-1.9e-05
204	-0.003963	-0.001991	0.004748	0.02447	-0.001498	0.008528	0.000639	-1.9e-05
205	-0.00232	-1.9e-05	0.038769	0.034661	0.000967	0.002447	-0.048833	-0.000183
206	-0.002977	0.000146	0.004583	-0.001827	0.0105	0.004255	-0.009387	-0.000183
207	-0.000347	-0.000841	-0.001334	-0.001498	-0.001991	-1.9e-05	-0.005936	-0.000183
208	0.000639	-0.000841	-0.010538	-0.012674	0.053562	0.000474	0.005076	-1.9e-05
209	-0.000676	0.00031	-0.008237	-0.003306	-0.001005	0.000967	0.002282	-0.000183
210	-0.001005	0.000967	-0.001662	-0.000347	0.003597	0.000639	-0.001169	0.000146
211	-0.003799	0.000146	-0.003799	-0.003306	-0.010702	0.00294	-0.002977	0.000146
212	-0.000841	-0.003142	-0.008565	0.000474	-0.005443	0.002447	-0.000676	-0.000183
