Ladekurvenmessung

Zeit: 2018_05_03 14.01.48

Info: FVA3, v = 0.272, T = 40, F = 10, h =204.8

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
271	-0.001498	0.00146	-0.000183	0.001789	-0.001827	0.003597	-1.9e-05	-1.9e-05
272	0.000146	0.002611	-0.001334	0.008857	-0.001498	0.004583	0.001132	-0.000183
273	0.001625	0.000967	0.00031	-0.000841	0.000474	-0.000347	0.000639	0.000146
274	-0.004785	0.002118	0.002775	0.004583	-0.002977	0.00146	0.00146	-1.9e-05
275	-0.004949	0.003926	-0.002648	0.002775	-0.000347	-0.001005	0.001132	-1.9e-05
276	-0.007086	0.000967	0.003268	0.001954	0.00031	0.000967	0.00146	-1.9e-05
277	-0.007086	0.003926	-0.001662	0.002447	0.003104	-0.000183	0.004748	0.000146
278	-0.006922	0.002118	0.004419	0.002282	0.001132	-0.002977	0.00409	-1.9e-05
279	-0.001827	0.003761	0.00787	0.005569	-1.9e-05	0.00031	0.006391	0.000146
280	-0.004785	-0.000183	0.005734	0.004748	-0.003142	0.000639	0.003926	-1.9e-05
281	-0.004456	0.006556	0.002775	0.005405	-0.001169	0.002447	0.002282	-1.9e-05
282	-0.003306	0.003926	0.006062	0.005405	-0.004949	0.003268	-0.003635	-0.000183
283	-0.000841	0.002775	0.001789	0.003268	-0.000183	0.006884	-1.9e-05	-1.9e-05
284	-0.004292	0.004912	0.005569	0.002775	-0.000512	0.001954	0.000146	-1.9e-05
285	0.000967	0.002611	0.001954	0.005241	-0.002648	0.003268	0.000146	-1.9e-05
286	0.001132	0.002775	-0.000183	0.00409	0.000639	0.001296	0.000146	0.000146
287	-0.004292	0.001789	0.001625	0.003433	-0.004292	0.002282	0.000146	-1.9e-05
