Ladekurvenmessung
Zeit: 2018_05_02 15.14.50
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
235	-0.003973	0.004943	0.000173	-0.002887
236	-0.003545	0.007772	0.000107	-0.000946
237	-0.002262	0.003726	0.00014	-0.001966
238	-0.005946	0.00162	8e-06	-0.002262
239	-0.003117	0.005864	0.000107	-0.000123
240	-0.007098	0.004417	-0.000189	-0.001077
241	-0.006341	0.005667	0.000107	-0.002525
242	-0.00394	0.004351	0.001258	-0.003051
243	-0.003578	0.005371	0.000107	-0.00394
244	-0.002722	0.00797	7.4e-05	0.001291
245	-0.001571	0.006687	0.000107	-0.001571
246	-0.004598	0.007213	-5.8e-05	0.000304
247	-0.001571	0.006325	0.000206	0.000765
248	0.003035	0.007378	-0.00065	-0.004367
249	-0.001834	0.004713	8e-06	-0.001341
250	-0.002196	0.006127	-2.5e-05	-0.003018
251	0.000666	0.00718	-0.000123	0.003199
252	0.009286	0.012378	-0.001077	0.007608
253	0.015602	0.015306	7.4e-05	0.015767
254	0.02261	0.019583	-0.000189	0.020768
255	0.030637	0.020833	4.1e-05	0.028367
256	0.032973	0.029091	0.000304	0.035144
257	0.03748	0.02692	0.000107	0.041494
258	0.04531	0.032447	7.4e-05	0.046889
259	0.050771	0.034223	4.1e-05	0.053601
260	0.058897	0.036362	7.4e-05	0.058371
261	0.063964	0.038303	-2.5e-05	0.06426
262	0.06801	0.040145	-9e-05	0.068175
263	0.072123	0.042909	-9e-05	0.07357
264	0.076992	0.042283	-9e-05	0.077617
265	0.0814	0.051429	-2.5e-05	0.082322
266	0.080545	0.052087	7.4e-05	0.085118
267	0.087816	0.053469	7.4e-05	0.089888
268	0.090448	0.053568	0.00014	0.094034
