Ladekurvenmessung
Zeit: 2018_05_04 11.33.09
Info: FVA3, v = 0.195, T = 80, F = 20, h = 86.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
746	-0.000347	0.000803
747	-0.000183	0.000967
748	-0.000347	0.002118
749	-0.000841	0.001625
750	-0.000183	0.001789
751	0.000146	0.000474
752	0.000474	0.001625
753	0.000146	0.001132
754	0.000146	-0.000512
755	0.000146	-0.001005
756	-0.000347	0.000474
757	-0.000347	-0.001334
758	-1.9e-05	-0.003306
759	-0.000347	0.003926
760	-1.9e-05	0.000803
761	-1.9e-05	0.001954
762	-0.001005	0.001625
763	0.00031	0.000639
764	-0.000676	0.002775
765	-0.000183	0.001954
766	-0.000347	0.000146
767	0.000146	0.000474
768	-1.9e-05	0.000146
769	-0.000512	0.000639
770	-0.000183	-0.001334
771	-0.000183	0.000803
772	0.000474	-1.9e-05
773	0.000146	0.000639
774	-0.000183	-1.9e-05
775	-0.000676	-0.000347
776	-1.9e-05	-0.000183
777	0.00031	-0.000183
778	-1.9e-05	-0.000512
779	-0.000512	-0.000183
780	-1.9e-05	-0.000347
781	-0.001169	-0.000183
782	0.000146	-1.9e-05
783	-0.000183	-1.9e-05
784	0.000146	-1.9e-05
785	-0.000183	-0.000183
786	0.00031	-0.000183
787	0.00031	-0.000183
788	-0.000183	-0.000183
789	0.000146	-0.000512
790	-0.000183	-0.000183
791	-1.9e-05	-0.000183
792	-0.000512	-0.000512
793	-0.000183	-0.000347
794	-0.000183	0.000146
795	0.000639	-1.9e-05
796	-0.000512	-1.9e-05
797	0.000146	-1.9e-05
798	0.000639	-0.000183
799	-1.9e-05	-0.000347
800	-0.000347	-0.000512
801	-1.9e-05	-0.000183
802	0.000146	-0.000347
803	-0.000347	-0.000183
804	0.000474	-0.000183
805	0.00031	-0.000183
806	0.000146	-1.9e-05
807	0.000146	-1.9e-05
808	0.000474	-0.000183
809	0.000146	-0.000183
810	-1.9e-05	-0.000347
811	-0.000512	-0.000347
812	-0.000183	-0.000512
813	-0.000347	-0.000512
814	-1.9e-05	-0.000347
815	-0.000183	-0.000183
816	-0.000183	-0.000183
817	-1.9e-05	-0.000183
818	-0.000183	-1.9e-05
819	0.000639	-0.000183
820	0.000146	-0.000183
821	-0.000183	-0.000183
822	-1.9e-05	-0.000183
823	0.000146	-0.000347
824	-0.000512	-1.9e-05
825	-0.000183	-0.000512
826	0.00031	-1.9e-05
827	-0.000183	-0.000183
828	-1.9e-05	-0.000183
829	-1.9e-05	-1.9e-05
830	-0.000183	-1.9e-05
831	0.000146	-0.000183
832	-0.000512	-0.000183
833	-0.000841	-0.000347
834	-0.000183	-0.000512
835	-0.000512	-0.000347
836	0.000146	-0.000183
837	-1.9e-05	-0.000183
838	-0.000183	-0.000183
839	0.000146	-0.000183
840	-0.000183	-0.000183
841	-1.9e-05	-0.000183
842	-1.9e-05	-0.000183
843	-0.000347	-0.000183
844	-0.000183	-0.000347
845	-0.000183	-0.000347
846	-1.9e-05	-0.000512
847	-0.000676	-0.000183
848	-0.000183	-0.000183
849	-1.9e-05	-0.000183
850	-1.9e-05	-0.000183
851	-1.9e-05	-0.000183
852	-0.000183	-0.000183
853	-0.000183	-1.9e-05
854	-0.000347	-0.000183
855	-0.000512	-0.000183
856	-0.000347	-0.000183
857	-0.000512	-0.000347
858	-0.000676	-0.000347
859	-0.000183	-0.000183
860	-0.000676	-1.9e-05
861	0.00031	-0.000183
862	0.000146	-1.9e-05
863	0.000146	-1.9e-05
864	-0.000347	-0.000183
865	-0.000183	-0.000183
866	-0.000512	-0.000183
867	-0.000183	-0.000183
868	-0.000512	-0.000183
869	-1.9e-05	-0.000183
870	0.00031	-0.000347
871	-0.000183	-0.000183
872	0.000474	-0.000183
873	-1.9e-05	-1.9e-05
874	0.000639	-1.9e-05
875	-0.000512	-0.000183
876	0.00031	-0.000347
877	-0.000512	-0.000347
878	-0.000183	-0.000347
879	-1.9e-05	-0.000347
880	-0.000347	-0.000347
881	-0.000676	-0.000183
882	0.00031	-0.000183
883	-1.9e-05	-0.000183
884	0.000474	0.000146
885	0.00031	-0.000183
886	-0.000183	-0.000183
887	0.00031	-0.000347
888	0.000146	-0.000183
889	-0.000183	-0.000512
890	-0.000183	-0.000347
891	-1.9e-05	-0.000512
892	-0.000347	-0.000183
893	0.000803	-0.000183
894	0.00031	-1.9e-05
895	-1.9e-05	-0.000183
896	-0.000512	-1.9e-05
897	0.001132	-0.000183
898	-0.000676	-0.000183
899	0.000146	-0.000347
900	-1.9e-05	-0.000183
901	-0.000512	-0.000512
902	0.000474	-0.000183
903	0.00031	-0.000347
904	0.000639	-0.000183
905	-1.9e-05	-0.000183
906	-1.9e-05	-0.000183
907	0.00031	-0.000183
908	0.000803	-0.000183
909	-0.001005	-0.000347
910	-0.000183	-0.000347
911	-1.9e-05	-0.000183
