Ladekurvenmessung
Zeit: 2018_05_03 14.00.34
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
108	0.000146	0.000146	0.000474	-0.000347	-1.9e-05	-0.00347	-0.000183	-0.005443
109	-1.9e-05	-1.9e-05	0.000146	0.000474	-1.9e-05	-0.002977	-0.003963	0.000146
110	0.00031	-1.9e-05	0.000474	-0.000183	-1.9e-05	-0.004621	-0.000183	-0.001991
111	0.000146	0.000146	0.002447	0.000967	-0.000183	-0.004785	-0.006429	-0.005936
112	-1.9e-05	-0.000183	-0.001991	-1.9e-05	-0.000183	-0.003306	0.001296	-0.001827
113	-0.000183	-0.000512	-0.000183	0.000967	-0.000183	-0.001005	-0.00347	-0.001991
114	-1.9e-05	0.000146	-0.001005	0.000474	-1.9e-05	-0.002484	-0.001334	-0.00232
115	0.000639	-0.000183	-0.000183	0.000474	-1.9e-05	-0.001662	-0.000841	-0.000512
116	0.001954	-0.000183	-0.000841	0.002611	-1.9e-05	0.001132	-0.001334	0.000803
117	0.000146	0.000146	0.001625	-0.001005	-1.9e-05	0.00146	0.003433	-0.000183
118	0.000146	-1.9e-05	-0.004785	0.00031	-1.9e-05	0.00146	0.000146	0.001954
119	-1.9e-05	0.000146	-0.003635	-0.001498	0.000146	-0.001334	-0.000676	0.000474
120	-1.9e-05	0.000146	-0.001498	0.001296	-0.000183	0.003433	-0.004785	0.002447
121	-1.9e-05	-1.9e-05	-0.001005	-0.000676	-1.9e-05	-0.004621	-0.000512	-0.006264
122	0.000146	0.000146	0.002118	0.002282	-0.000183	0.001789	-0.002155	-0.001662
123	0.000146	-0.000183	-0.002648	-0.002155	-1.9e-05	-0.003963	-0.002155	0.002118
124	-0.000512	-0.000183	0.000146	0.001132	-1.9e-05	-0.00232	-0.002977	-0.000512
125	0.00146	-0.000183	-0.006429	0.000639	-1.9e-05	-0.000183	-0.001005	0.002611
126	-0.001005	-1.9e-05	-0.000512	0.001954	-1.9e-05	-0.003306	-0.002648	0.00146
127	-0.001005	0.000146	0.000803	-1.9e-05	-1.9e-05	-0.001498	0.001296	-0.002155
128	-0.00232	0.000146	0.001132	0.002118	-0.000183	-0.002813	-0.002155	-0.003635
129	-0.001169	-1.9e-05	-0.000841	-1.9e-05	-1.9e-05	0.001132	0.00031	-0.00232
130	0.000146	0.000146	-0.000183	0.001132	-1.9e-05	0.000146	-0.005771	0.002447
131	-0.000676	-1.9e-05	0.00146	0.001789	-1.9e-05	0.00294	-0.001827	-0.002813
132	0.00146	-0.000183	-0.001991	0.00409	-0.000183	0.002447	-0.006757	-0.003142
